route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA810801041,11064,DUASN482550F01002-1_331139,"HACE",1,
DUA810801041,11062,DUASN482560F01001-1_331140,"HACE",1,
DUA810801041,11064,DUASN489147F01004-1_331141,"HALE",1,
DUA810801041,11062,DUASN489147F01003-1_331142,"HALE",1,
DUA810801041,11062,DUASN489146F01003-1_331143,"HALE",1,
DUA810801041,11064,DUASN489145F01004-1_331144,"HALE",1,
DUA810801041,11062,DUASN489145F01003-1_331145,"HALE",1,
DUA810801041,11064,DUASN482560F01002-1_331146,"HACE",1,
DUA810801041,11062,DUASN482561F01001-1_331147,"HACE",1,
DUA810801041,11062,DUASN482577F01001-1_331148,"HALO",1,
DUA810801041,11064,DUASN482576F01002-1_331149,"HALO",1,
DUA810801041,11062,DUASN482576F01001-1_331150,"HALO",1,
DUA810801041,11064,DUASN489188F01004-1_331151,"HALO",1,
DUA810801041,11064,DUASN489162F01004-1_331152,"HALE",1,
DUA810801041,11062,DUASN489164F01003-1_331153,"HALE",1,
DUA810801041,11064,DUASN489207F01003-1_331154,"HALO",1,
DUA810801041,11064,DUASN489209F01003-1_331155,"HALO",1,
DUA810801041,11062,DUASN489208F01002-1_331156,"HALO",1,
DUA810801041,11062,DUASN489207F01002-1_331157,"HALO",1,
DUA810801041,11062,DUASN489162F01003-1_331158,"HALE",1,
DUA810801041,11062,DUASN489168F01003-1_331159,"HALE",1,
DUA810801041,11062,DUASN489166F01003-1_331160,"HALE",1,
DUA810801041,11064,DUASN489166F01004-1_331161,"HALE",1,
DUA810801041,11062,DUASN489170F01003-1_331162,"HALE",1,
DUA810801041,11062,DUASN489160F01003-1_331163,"HALE",1,
DUA810801041,11064,DUASN489160F01004-1_331164,"HALE",1,
DUA810801041,11064,DUASN489168F01004-1_331165,"HALE",1,
DUA810801041,11064,DUASN489215F01003-1_331166,"HALO",1,
DUA810801041,11062,DUASN489216F01002-1_331167,"HALO",1,
DUA810801041,11062,DUASN489215F01002-1_331168,"HALO",1,
DUA810801041,11062,DUASN489211F01002-1_331169,"HALO",1,
DUA810801041,11062,DUASN489213F01002-1_331170,"HALO",1,
DUA810801041,11064,DUASN489211F01003-1_331171,"HALO",1,
DUA810801041,11062,DUASN489210F01002-1_331172,"HALO",1,
DUA810801041,11064,DUASN489213F01003-1_331173,"HALO",1,
DUA810801041,11062,DUASN489204F01002-1_331174,"HALO",1,
DUA810801041,11064,DUASN489204F01003-1_331175,"HALO",1,
DUA810801041,11062,DUASN489209F01002-1_331176,"HALO",1,
DUA810801041,11062,DUASN489205F01002-1_331177,"HALO",1,
DUA810801041,11062,DUASN489214F01002-1_331178,"HALO",1,
DUA810801041,11062,DUASN489206F01002-1_331179,"HALO",1,
DUA810801041,11064,DUASN489206F01003-1_331180,"HALO",1,
DUA810801041,11064,DUASN489185F01003-1_331181,"HALO",1,
DUA810801041,11062,DUASN489176F01002-1_331182,"HALO",1,
DUA810801041,11064,DUASN489176F01003-1_331183,"HALO",1,
DUA810801041,11062,DUASN489185F01002-1_331184,"HALO",1,
DUA810801041,11064,DUASN489186F01003-1_331185,"HALO",1,
DUA810801041,11062,DUASN489188F01003-1_331186,"HALO",1,
DUA810801041,11062,DUASN489186F01002-1_331187,"HALO",1,
DUA810801041,11064,DUASN489174F01003-1_331188,"HALE",1,
DUA810801041,11062,DUASN489179F01002-1_331189,"HALO",1,
DUA810801041,11062,DUASN489177F01002-1_331190,"HALO",1,
DUA810801041,11064,DUASN489177F01003-1_331191,"HALO",1,
DUA810801041,11062,DUASN489180F01002-1_331192,"HALO",1,
DUA810801041,11062,DUASN489172F01003-1_331193,"HALE",1,
DUA810801041,11064,DUASN489172F01004-1_331194,"HALE",1,
DUA810801041,11064,DUASN489179F01003-1_331195,"HALO",1,
DUA810801041,11064,DUASN489152F01004-1_331196,"HALE",1,
DUA810801041,11064,DUASN489156F01004-1_331197,"HALE",1,
DUA810801041,11062,DUASN489158F01003-1_331198,"HALE",1,
DUA810801041,11062,DUASN489152F01003-1_331199,"HALE",1,
DUA810801041,11064,DUASN489153F01004-1_331200,"HALE",1,
DUA810801041,11062,DUASN489154F01003-1_331201,"HALE",1,
DUA810801041,11062,DUASN489153F01003-1_331202,"HALE",1,
DUA810801041,11062,DUASN489156F01003-1_331203,"HALE",1,
DUA810801041,11064,DUASN489182F01003-1_331204,"HALO",1,
DUA810801041,11064,DUASN489180F01003-1_331205,"HALO",1,
DUA810801041,11062,DUASN489182F01002-1_331206,"HALO",1,
DUA810801041,11064,DUASN489183F01003-1_331207,"HALO",1,
DUA810801041,11062,DUASN489155F01003-1_331208,"HALE",1,
DUA810801041,11064,DUASN489155F01004-1_331209,"HALE",1,
DUA810801041,11062,DUASN489183F01002-1_331210,"HALO",1,
DUA810801041,11062,DUASN489212F01002-1_331211,"HALO",1,
DUA810801041,11062,DUASN482569F01001-1_331212,"HALE",1,
DUA810801041,11064,DUASN482569F01002-1_331213,"HALE",1,
DUA810801041,11062,DUASN482568F01001-1_331214,"HALE",1,
DUA810801041,11062,DUASN482553F01001-1_331215,"HACE",1,
DUA810801041,11064,DUASN482555F01001-1_331216,"HACE",1,
DUA810801041,11062,DUASN482554F01001-1_331217,"HACE",1,
DUA810801041,11064,DUASN482552F01002-1_331218,"HACE",1,
DUA810801041,11201,DUASN482566F01002-1_331219,"HACE",1,
DUA810801041,11062,DUASN482570F01001-1_331220,"HALE",1,
DUA810801041,11062,DUASN482571F01001-1_331221,"HALE",1,
DUA810801041,11062,DUASN482563F01001-1_331222,"HACE",1,
DUA810801041,11064,DUASN482571F01002-1_331223,"HALE",1,
DUA810801041,11064,DUASN482567F01001-1_331224,"HALE",1,
DUA810801041,11062,DUASN482572F01001-1_331225,"HALE",1,
DUA810801041,11064,DUASN482572F01002-1_331226,"HALE",1,
DUA810801041,11062,DUASN489128F01003-1_331227,"HALE",1,
DUA810801041,11064,DUASN489131F01003-1_331228,"HALE",1,
DUA810801041,11062,DUASN489134F01002-1_331229,"HALE",1,
DUA810801041,10963,DUASN489129F01002-1_331230,"HALE",1,
DUA810801041,11064,DUASN482574F01002-1_331231,"HALO",1,
DUA810801041,11064,DUASN482575F01002-1_331232,"HALO",1,
DUA810801041,11062,DUASN482575F01001-1_331233,"HALO",1,
DUA810801041,11062,DUASN489132F01002-1_331234,"HALE",1,
DUA810801041,11064,DUASN482580F01002-1_331235,"HALO",1,
DUA810801041,11062,DUASN482550F01001-1_331236,"HACE",1,
DUA810801041,11064,DUASN482554F01002-1_331237,"HACE",1,
DUA810801041,11064,DUASN489127F01003-1_331238,"HALE",1,
DUA810801041,11062,DUASN482579F01001-1_331239,"HALO",1,
DUA810801041,11064,DUASN482578F01002-1_331240,"HALO",1,
DUA810801041,11062,DUASN482580F01001-1_331241,"HALO",1,
DUA810801041,11062,DUASN489201F01002-1_331242,"HALO",1,
DUA810801041,11064,DUASN489191F01003-1_331243,"HALO",1,
DUA810801041,11062,DUASN489192F01002-1_331244,"HALO",1,
DUA810801041,11064,DUASN489200F01003-1_331245,"HALO",1,
DUA810801041,11062,DUASN489202F01002-1_331246,"HALO",1,
DUA810801041,10963,DUASN489203F01002-1_331247,"HALO",1,
DUA810801041,11064,DUASN489201F01003-1_331248,"HALO",1,
DUA810801041,11062,DUASN489191F01002-1_331249,"HALO",1,
DUA810801041,11064,DUASN489194F01003-1_331250,"HALO",1,
DUA810801041,11064,DUASN489192F01003-1_331251,"HALO",1,
DUA810801041,11062,DUASN489194F01002-1_331252,"HALO",1,
DUA810801041,11064,DUASN489195F01003-1_331253,"HALO",1,
DUA810801041,11062,DUASN489189F01003-1_331254,"HALO",1,
DUA810801041,11064,DUASN489189F01004-1_331255,"HALO",1,
DUA810801041,11062,DUASN489195F01002-1_331256,"HALO",1,
DUA810801041,11064,DUASN482565F01002-1_331257,"HACE",1,
DUA810801041,12088,DUASN482566F01001-1_331258,"HACE",1,
DUA810801041,11062,DUASN482565F01001-1_331259,"HACE",1,
DUA810801041,11062,DUASN482562F01001-1_331260,"HACE",1,
DUA810801041,11064,DUASN482563F01002-1_331261,"HACE",1,
DUA810801041,11064,DUASN482562F01002-1_331262,"HACE",1,
DUA810801041,11064,DUASN482561F01002-1_331263,"HACE",1,
DUA810801041,11062,DUASN482564F01001-1_331264,"HACE",1,
DUA810801041,11062,DUASN489198F01002-1_331265,"HALO",1,
DUA810801041,11062,DUASN489197F01002-1_331266,"HALO",1,
DUA810801041,11064,DUASN489197F01003-1_331267,"HALO",1,
DUA810801041,11062,DUASN489200F01002-1_331268,"HALO",1,
DUA810801041,11064,DUASN482564F01002-1_331269,"HACE",1,
DUA810801041,11062,DUASN489151F01003-1_331270,"HALE",1,
DUA810801041,11064,DUASN489198F01003-1_331271,"HALO",1,
DUA810801041,11154,DUASN488428F01001-1_331272,"ZEBU",1,
DUA810801041,11154,DUASN488430F01001-1_331273,"ZEBU",1,
DUA810801041,11154,DUASN488426F01001-1_331274,"ZEBU",1,
DUA810801041,11154,DUASN488425F01001-1_331275,"ZEBU",1,
DUA810801041,11079,DUASN488429F01002-1_331276,"ZEBU",1,
DUA810801041,11078,DUASN488419F01002-1_331277,"ZEBU",1,
DUA810801041,11154,DUASN488419F01001-1_331278,"ZEBU",1,
DUA810801041,11154,DUASN488429F01001-1_331279,"ZEBU",1,
DUA810801041,11154,DUASN488424F01001-1_331280,"ZEBU",1,
DUA810801041,11154,DUASN488427F01001-1_331281,"ZEBU",1,
DUA810801041,11160,DUASN488410F01001-1_331282,"ZEBU",1,
DUA810801041,11160,DUASN481740F01002-1_331283,"ZEMA",1,
DUA810801041,11165,DUASN488414F01002-1_331284,"ZEBU",1,
DUA810801041,11160,DUASN488411F01001-1_331285,"ZEBU",1,
DUA810801041,11160,DUASN488412F01001-1_331286,"ZEBU",1,
DUA810801041,11154,DUASN488413F01001-1_331287,"ZEBU",1,
DUA810801041,11154,DUASN488418F01001-1_331288,"ZEBU",1,
DUA810801041,11154,DUASN488414F01001-1_331289,"ZEBU",1,
DUA810801041,11165,DUASN488413F01002-1_331290,"ZEBU",1,
DUA810801041,11079,DUASN488418F01002-1_331291,"ZEBU",1,
DUA810801041,11158,DUASN480996F01001-1_331292,"ZEMA",1,
DUA810801041,11079,DUASN480968F01001-1_331293,"ZEBU",1,
DUA810801041,12076,DUASN481000F01001-1_331294,"ZEMA",1,
DUA810801041,11079,DUASN480997F01003-1_331295,"ZEMA",1,
DUA810801041,11079,DUASN480967F01001-1_331296,"ZEBU",1,
DUA810801041,11158,DUASN480997F01001-1_331297,"ZEMA",1,
DUA810801041,11078,DUASN480996F01003-1_331298,"ZEMA",1,
DUA810801041,11079,DUASN480996F01002-1_331299,"ZEMA",1,
DUA810801041,11078,DUASN480997F01002-1_331300,"ZEMA",1,
DUA810801041,11160,DUASN481000F01002-1_331301,"ZEMA",1,
DUA810801041,11154,DUASN488422F01001-1_331302,"ZEBU",1,
DUA810801041,11154,DUASN488421F01001-1_331303,"ZEBU",1,
DUA810801041,11154,DUASN488420F01001-1_331304,"ZEBU",1,
DUA810801041,11154,DUASN488423F01001-1_331305,"ZEBU",1,
DUA810801041,11154,DUASN480999F01002-1_331306,"ZEMA",1,
DUA810801041,11078,DUASN480999F01003-1_331307,"ZEMA",1,
DUA810801041,11078,DUASN481035F01001-1_331308,"ZEUS",1,
DUA810801041,12076,DUASN480999F01001-1_331309,"ZEMA",1,
DUA810801041,11078,DUASN480998F01001-1_331310,"ZEMA",1,
DUA810801041,11078,DUASN488522F01002-1_331311,"ZEUS",1,
DUA810801041,11079,DUASN488523F01002-1_331312,"ZEUS",1,
DUA810801041,11078,DUASN488521F01002-1_331313,"ZEUS",1,
DUA810801041,11154,DUASN488521F01001-1_331314,"ZEUS",1,
DUA810801041,11154,DUASN488523F01001-1_331315,"ZEUS",1,
DUA810801041,11161,DUASN488540F01001-1_331316,"ZEUZ",1,
DUA810801041,11161,DUASN488539F01001-1_331317,"ZEUZ",1,
DUA810801041,11079,DUASN488522F01003-1_331318,"ZEUS",1,
DUA810801041,11161,DUASN488529F01001-1_331319,"ZEUZ",1,
DUA810801041,11154,DUASN488522F01001-1_331320,"ZEUS",1,
DUA810801041,11078,DUASN488524F01003-1_331321,"ZEUS",1,
DUA810801041,11154,DUASN488524F01001-1_331322,"ZEUS",1,
DUA810801041,11154,DUASN489050F01003-1_331323,"ZEMA",1,
DUA810801041,11160,DUASN488525F01001-1_331324,"ZEUS",1,
DUA810801041,11078,DUASN488526F01001-1_331325,"ZEUS",1,
DUA810801041,11154,DUASN488526F01002-1_331326,"ZEUS",1,
DUA810801041,11078,DUASN488523F01003-1_331327,"ZEUS",1,
DUA810801041,11161,DUASN488528F01001-1_331328,"ZEUZ",1,
DUA810801041,11161,DUASN488527F01001-1_331329,"ZEUZ",1,
DUA810801041,11161,DUASN488538F01001-1_331330,"ZEUZ",1,
DUA810801041,11154,DUASN488416F01001-1_331331,"ZEBU",1,
DUA810801041,11165,DUASN488415F01002-1_331332,"ZEBU",1,
DUA810801041,11161,DUASN488535F01002-1_331333,"ZEUZ",1,
DUA810801041,11161,DUASN488534F01001-1_331334,"ZEUZ",1,
DUA810801041,11154,DUASN488415F01001-1_331335,"ZEBU",1,
DUA810801041,11078,DUASN488417F01002-1_331336,"ZEBU",1,
DUA810801041,11154,DUASN488417F01001-1_331337,"ZEBU",1,
DUA810801041,11165,DUASN488416F01002-1_331338,"ZEBU",1,
DUA810801041,11079,DUASN488417F01003-1_331339,"ZEBU",1,
DUA810801041,11161,DUASN488536F01001-1_331340,"ZEUZ",1,
DUA810801041,11161,DUASN488543F01001-1_331341,"ZEUZ",1,
DUA810801041,11161,DUASN488542F01001-1_331342,"ZEUZ",1,
DUA810801041,11161,DUASN488541F01001-1_331343,"ZEUZ",1,
DUA810801041,11161,DUASN488544F01001-1_331344,"ZEUZ",1,
DUA810801041,11161,DUASN488537F01001-1_331345,"ZEUZ",1,
DUA810801041,11161,DUASN488530F01001-1_331346,"ZEUZ",1,
DUA810801041,11161,DUASN488533F01001-1_331347,"ZEUZ",1,
DUA810801041,11161,DUASN488532F01001-1_331348,"ZEUZ",1,
DUA810801041,11161,DUASN488531F01001-1_331349,"ZEUZ",1,
DUA810801041,11079,DUASN481049F01001-1_331350,"ZEUS",1,
DUA810801041,11160,DUASN488438F01001-1_331351,"ZEBU",1,
DUA810801041,11079,DUASN488437F01002-1_331352,"ZEBU",1,
DUA810801041,11079,DUASN488434F01002-1_331353,"ZEBU",1,
DUA810801041,11079,DUASN488436F01002-1_331354,"ZEBU",1,
DUA810801041,11160,DUASN488437F01001-1_331355,"ZEBU",1,
DUA810801041,11078,DUASN488431F01002-1_331356,"ZEBU",1,
DUA810801041,11154,DUASN488431F01001-1_331357,"ZEBU",1,
DUA810801041,11160,DUASN488434F01001-1_331358,"ZEBU",1,
DUA810801041,11079,DUASN488431F01003-1_331359,"ZEBU",1,
DUA810801041,11160,DUASN488435F01001-1_331360,"ZEBU",1,
DUA810801041,11161,DUASN488464F01001-1_331361,"ZETU",1,
DUA810801041,11161,DUASN488463F01001-1_331362,"ZETU",1,
DUA810801041,11161,DUASN488471F01001-1_331363,"ZETU",1,
DUA810801041,11161,DUASN488465F01001-1_331364,"ZETU",1,
DUA810801041,11161,DUASN488466F01001-1_331365,"ZETU",1,
DUA810801041,11161,DUASN488467F01001-1_331366,"ZETU",1,
DUA810801041,11160,DUASN488436F01001-1_331367,"ZEBU",1,
DUA810801041,11161,DUASN488470F01001-1_331368,"ZETU",1,
DUA810801041,11161,DUASN488469F01001-1_331369,"ZETU",1,
DUA810801041,11154,DUASN488432F01001-1_331370,"ZEBU",1,
DUA810801041,11079,DUASN488440F01002-1_331371,"ZEBU",1,
DUA810801041,11160,DUASN488440F01001-1_331372,"ZEBU",1,
DUA810801041,11078,DUASN488447F01001-1_331373,"ZEMA",1,
DUA810801041,11079,DUASN488443F01002-1_331374,"ZEBU",1,
DUA810801041,11079,DUASN488439F01002-1_331375,"ZEBU",1,
DUA810801041,11079,DUASN488442F01002-1_331376,"ZEBU",1,
DUA810801041,11160,DUASN488442F01001-1_331377,"ZEBU",1,
DUA810801041,11160,DUASN488441F01001-1_331378,"ZEBU",1,
DUA810801041,11160,DUASN488443F01001-1_331379,"ZEBU",1,
DUA810801041,12076,DUASN488448F01001-1_331380,"ZEMA",1,
DUA810801041,11078,DUASN488432F01002-1_331381,"ZEBU",1,
DUA810801041,11160,DUASN488439F01001-1_331382,"ZEBU",1,
DUA810801041,11079,DUASN488433F01002-1_331383,"ZEBU",1,
DUA810801041,11160,DUASN488433F01001-1_331384,"ZEBU",1,
DUA810801041,11079,DUASN488444F01004-1_331385,"ZEMA",1,
DUA810801041,11154,DUASN488446F01001-1_331386,"ZEMA",1,
DUA810801041,11154,DUASN488448F01002-1_331387,"ZEMA",1,
DUA810801041,11078,DUASN488444F01002-1_331388,"ZEMA",1,
DUA810801041,11158,DUASN488444F01001-1_331389,"ZEMA",1,
DUA810801041,12076,DUASN481736F01001-1_331390,"ZEMA",1,
DUA810801041,11160,DUASN481735F01002-1_331391,"ZEMA",1,
DUA810801041,11079,DUASN481050F01001-1_331392,"ZEUS",1,
DUA810801041,11160,DUASN481734F01002-1_331393,"ZEMA",1,
DUA810801041,12076,DUASN481735F01001-1_331394,"ZEMA",1,
DUA810801041,11161,DUASN488456F01001-1_331395,"ZETU",1,
DUA810801041,11161,DUASN488455F01001-1_331396,"ZETU",1,
DUA810801041,11165,DUASN488430F01002-1_331397,"ZEBU",1,
DUA810801041,11161,DUASN488457F01001-1_331398,"ZETU",1,
DUA810801041,11079,DUASN481051F01001-1_331399,"ZEUS",1,
DUA810801041,12076,DUASN481737F01001-1_331400,"ZEMA",1,
DUA810801041,11160,DUASN481738F01002-1_331401,"ZEMA",1,
DUA810801041,12076,DUASN481738F01001-1_331402,"ZEMA",1,
DUA810801041,11160,DUASN481737F01002-1_331403,"ZEMA",1,
DUA810801041,12076,DUASN481740F01001-1_331404,"ZEMA",1,
DUA810801041,11160,DUASN481736F01002-1_331405,"ZEMA",1,
DUA810801041,12076,DUASN481734F01001-1_331406,"ZEMA",1,
DUA810801041,11160,DUASN481739F01002-1_331407,"ZEMA",1,
DUA810801041,12076,DUASN481739F01001-1_331408,"ZEMA",1,
DUA810801041,11161,DUASN488458F01001-1_331409,"ZETU",1,
DUA810801041,11161,DUASN488474F01001-1_331410,"ZETU",1,
DUA810801041,11161,DUASN488473F01001-1_331411,"ZETU",1,
DUA810801041,11161,DUASN488451F01001-1_331412,"ZETU",1,
DUA810801041,11161,DUASN488462F01001-1_331413,"ZETU",1,
DUA810801041,11161,DUASN488472F01001-1_331414,"ZETU",1,
DUA810801041,11161,DUASN488477F01001-1_331415,"ZETU",1,
DUA810801041,11161,DUASN488476F01001-1_331416,"ZETU",1,
DUA810801041,11161,DUASN488475F01001-1_331417,"ZETU",1,
DUA810801041,11160,DUASN488478F01001-1_331418,"ZEUS",1,
DUA810801041,11161,DUASN488452F01001-1_331419,"ZETU",1,
DUA810801041,11161,DUASN488459F01001-1_331420,"ZETU",1,
DUA810801041,11161,DUASN488454F01001-1_331421,"ZETU",1,
DUA810801041,11161,DUASN488461F01001-1_331422,"ZETU",1,
DUA810801041,11161,DUASN488460F01001-1_331423,"ZETU",1,
DUA810801041,11160,DUASN488449F01002-1_331424,"ZEMA",1,
DUA810801041,11161,DUASN488450F01001-1_331425,"ZETU",1,
DUA810801041,11161,DUASN488453F01001-1_331426,"ZETU",1,
DUA810801041,12076,DUASN488449F01001-1_331427,"ZEMA",1,
DUA810801041,11078,DUASN488448F01003-1_331428,"ZEMA",1,
DUA810801041,11160,DUASN488497F01001-1_331429,"ZEUS",1,
DUA810801041,11160,DUASN488496F01001-1_331430,"ZEUS",1,
DUA810801041,11079,DUASN488495F01002-1_331431,"ZEUS",1,
DUA810801041,11160,DUASN488494F01001-1_331432,"ZEUS",1,
DUA810801041,11160,DUASN488493F01001-1_331433,"ZEUS",1,
DUA810801041,11160,DUASN488495F01001-1_331434,"ZEUS",1,
DUA810801041,11079,DUASN488488F01002-1_331435,"ZEUS",1,
DUA810801041,11160,DUASN488490F01001-1_331436,"ZEUS",1,
DUA810801041,11160,DUASN488492F01001-1_331437,"ZEUS",1,
DUA810801041,11079,DUASN488492F01002-1_331438,"ZEUS",1,
DUA810801041,11079,DUASN488489F01002-1_331439,"ZEUS",1,
DUA810801041,11160,DUASN488489F01001-1_331440,"ZEUS",1,
DUA810801041,11079,DUASN488494F01002-1_331441,"ZEUS",1,
DUA810801041,11160,DUASN488483F01001-1_331442,"ZEUS",1,
DUA810801041,11160,DUASN488480F01001-1_331443,"ZEUS",1,
DUA810801041,11079,DUASN488479F01002-1_331444,"ZEUS",1,
DUA810801041,11160,DUASN488487F01001-1_331445,"ZEUS",1,
DUA810801041,11079,DUASN488486F01002-1_331446,"ZEUS",1,
DUA810801041,11160,DUASN488486F01001-1_331447,"ZEUS",1,
DUA810801041,11160,DUASN488482F01001-1_331448,"ZEUS",1,
DUA810801041,11160,DUASN488481F01001-1_331449,"ZEUS",1,
DUA810801041,11160,DUASN488488F01001-1_331450,"ZEUS",1,
DUA810801041,11160,DUASN488479F01001-1_331451,"ZEUS",1,
DUA810801041,11079,DUASN488480F01002-1_331452,"ZEUS",1,
DUA810801041,11079,DUASN488482F01002-1_331453,"ZEUS",1,
DUA810801041,11161,DUASN488550F01001-1_331454,"ZEUZ",1,
DUA810801041,11161,DUASN488549F01001-1_331455,"ZEUZ",1,
DUA810801041,11160,DUASN488594F01001-1_331456,"ZEBU",1,
DUA810801041,11161,DUASN488545F01001-1_331457,"ZEUZ",1,
DUA810801041,11161,DUASN488548F01001-1_331458,"ZEUZ",1,
DUA810801041,11161,DUASN488551F01001-1_331459,"ZEUZ",1,
DUA810801041,12074,DUASN489053F01001-1_331460,"ZEMA",1,
DUA810801041,12073,DUASN489054F01002-1_331461,"ZEMA",1,
DUA810801041,12074,DUASN489054F01001-1_331462,"ZEMA",1,
DUA810801041,11154,DUASN489052F01003-1_331463,"ZEMA",1,
DUA810801041,11078,DUASN489052F01002-1_331464,"ZEMA",1,
DUA810801041,12076,DUASN489052F01001-1_331465,"ZEMA",1,
DUA810801041,11161,DUASN488546F01001-1_331466,"ZEUZ",1,
DUA810801041,11161,DUASN488555F01001-1_331467,"ZEUZ",1,
DUA810801041,11161,DUASN488554F01001-1_331468,"ZEUZ",1,
DUA810801041,11161,DUASN488553F01001-1_331469,"ZEUZ",1,
DUA810801041,11079,DUASN488491F02002-1_331470,"ZEUS",1,
DUA810801041,11160,DUASN488491F02001-1_331471,"ZEUS",1,
DUA810801041,11078,DUASN488520F01002-1_331472,"ZEUS",1,
DUA810801041,11161,DUASN488557F01001-1_331473,"ZEUZ",1,
DUA810801041,11161,DUASN488552F01001-1_331474,"ZEUZ",1,
DUA810801041,11161,DUASN488547F01001-1_331475,"ZEUZ",1,
DUA810801041,11161,DUASN488556F01001-1_331476,"ZEUZ",1,
DUA810801041,11161,DUASN488559F01001-1_331477,"ZEUZ",1,
DUA810801041,11161,DUASN488558F01001-1_331478,"ZEUZ",1,
DUA810801041,11079,DUASN488485F01002-1_331479,"ZEUS",1,
DUA810801041,11079,DUASN488503F01002-1_331480,"ZEUS",1,
DUA810801041,11160,DUASN488503F01001-1_331481,"ZEUS",1,
DUA810801041,11160,DUASN488502F01001-1_331482,"ZEUS",1,
DUA810801041,11078,DUASN482371F01001-1_331483,"ZOLI",1,
DUA810801041,11078,DUASN482370F01001-1_331484,"ZOLI",1,
DUA810801041,11078,DUASN482369F01001-1_331485,"ZOLI",1,
DUA810801041,11079,DUASN488504F01003-1_331486,"ZEUS",1,
DUA810801041,11079,DUASN488501F01002-1_331487,"ZEUS",1,
DUA810801041,11079,DUASN488498F01002-1_331488,"ZEUS",1,
DUA810801041,11160,DUASN488504F01001-1_331489,"ZEUS",1,
DUA810801041,11078,DUASN488505F01002-1_331490,"ZEUS",1,
DUA810801041,11154,DUASN488505F01001-1_331491,"ZEUS",1,
DUA810801041,11078,DUASN482368F01001-1_331492,"ZOLI",1,
DUA810801041,11078,DUASN482373F01001-1_331493,"ZOLI",1,
DUA810801041,11078,DUASN482372F01001-1_331494,"ZOLI",1,
DUA810801041,11078,DUASN482375F01001-1_331495,"ZOLI",1,
DUA810801041,11079,DUASN482380F01001-1_331496,"ZUPE",1,
DUA810801041,11079,DUASN482379F01001-1_331497,"ZUPE",1,
DUA810801041,11078,DUASN482374F01001-1_331498,"ZOLI",1,
DUA810801041,11078,DUASN482367F01001-1_331499,"ZOLI",1,
DUA810801041,11078,DUASN482366F01001-1_331500,"ZOLI",1,
DUA810801041,11078,DUASN482365F01001-1_331501,"ZOLI",1,
DUA810801041,11078,DUASN482378F01001-1_331502,"ZOLI",1,
DUA810801041,11078,DUASN482377F01001-1_331503,"ZOLI",1,
DUA810801041,11078,DUASN482376F01001-1_331504,"ZOLI",1,
DUA810801041,11154,DUASN488507F01001-1_331505,"ZEUS",1,
DUA810801041,11079,DUASN488506F01002-1_331506,"ZEUS",1,
DUA810801041,11154,DUASN488509F01001-1_331507,"ZEUS",1,
DUA810801041,11154,DUASN488518F01001-1_331508,"ZEUS",1,
DUA810801041,11154,DUASN488513F01001-1_331509,"ZEUS",1,
DUA810801041,11154,DUASN488508F01001-1_331510,"ZEUS",1,
DUA810801041,11160,DUASN488485F01001-1_331511,"ZEUS",1,
DUA810801041,11160,DUASN488484F01001-1_331512,"ZEUS",1,
DUA810801041,11079,DUASN488483F01002-1_331513,"ZEUS",1,
DUA810801041,11154,DUASN488512F01001-1_331514,"ZEUS",1,
DUA810801041,11154,DUASN488511F01001-1_331515,"ZEUS",1,
DUA810801041,11154,DUASN488510F01001-1_331516,"ZEUS",1,
DUA810801041,11154,DUASN488519F01001-1_331517,"ZEUS",1,
DUA810801041,11160,DUASN488501F01001-1_331518,"ZEUS",1,
DUA810801041,11079,DUASN488500F01003-1_331519,"ZEUS",1,
DUA810801041,11160,DUASN488500F01001-1_331520,"ZEUS",1,
DUA810801041,11160,DUASN488498F01001-1_331521,"ZEUS",1,
DUA810801041,11079,DUASN488497F01002-1_331522,"ZEUS",1,
DUA810801041,11160,DUASN488499F01001-1_331523,"ZEUS",1,
DUA810801041,11154,DUASN488514F01001-1_331524,"ZEUS",1,
DUA810801041,11154,DUASN488517F01001-1_331525,"ZEUS",1,
DUA810801041,11154,DUASN488520F01001-1_331526,"ZEUS",1,
DUA810801041,11154,DUASN488506F01001-1_331527,"ZEUS",1,
DUA810801041,11154,DUASN488516F01001-1_331528,"ZEUS",1,
DUA810801041,11154,DUASN488515F01001-1_331529,"ZEUS",1,
DUA810801041,12076,DUASN489050F01001-1_331530,"ZEMA",1,
DUA810801041,11079,DUASN488595F02001-1_331531,"ZEBU",1,
DUA810801041,12073,DUASN489053F01002-1_331532,"ZEMA",1,
DUA810801041,11154,DUASN489051F01003-1_331533,"ZEMA",1,
DUA810801041,11078,DUASN489051F01002-1_331534,"ZEMA",1,
DUA810801041,12076,DUASN489051F01001-1_331535,"ZEMA",1,
DUA810801041,11079,DUASN488594F01002-1_331536,"ZEBU",1,
DUA810801041,11078,DUASN489050F01002-1_331537,"ZEMA",1,
DUA810801041,11062,DUASN482700F01001-1_331538,"UBAL",1,
DUA810801041,11062,DUASN482711F01001-1_331539,"UBAL",1,
DUA810801041,10963,DUASN481607F01002-1_331540,"UBOS",1,
DUA810801041,10963,DUASN482251F04002-1_331541,"UBOS",1,
DUA810801041,11062,DUASN482699F01001-1_331542,"UBAL",1,
DUA810801041,11062,DUASN488655F01003-1_331543,"UBAL",1,
DUA810801041,11064,DUASN488655F01004-1_331544,"UBAL",1,
