service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
9587,0,0,0,0,0,1,0,20170522,20170611
9697,0,0,0,0,1,0,0,20170908,20170915
9447,1,1,1,1,1,0,0,20170509,20170630
9672,1,1,1,1,0,0,0,20170904,20170914
9699,1,1,1,1,1,1,1,20171016,20171105
9545,0,1,1,1,1,0,0,20170502,20170505
9439,0,0,0,0,0,1,1,20170828,20171105
9438,0,0,0,0,0,1,1,20170828,20171105
9440,0,0,0,0,0,1,0,20170828,20171104
9425,0,0,0,0,0,1,0,20170828,20171104
9434,1,1,1,1,1,1,1,20170828,20171105
9437,1,1,1,1,1,1,0,20170828,20171104
9445,1,1,1,1,1,1,1,20170828,20171001
9443,1,1,1,1,1,1,1,20170703,20170716
9451,0,0,0,0,0,1,0,20170605,20170702
9449,1,1,1,1,1,1,1,20171016,20171105
9450,0,0,0,0,0,1,0,20170612,20170701
9453,0,0,0,0,0,1,0,20170828,20171104
9454,1,1,1,1,1,1,1,20170828,20171105
9455,0,0,0,0,0,0,1,20170828,20171105
9458,1,1,1,1,1,1,1,20170828,20171105
9460,0,0,0,0,0,0,1,20170821,20171105
9459,0,0,0,0,0,0,1,20170605,20170702
9427,0,0,0,0,0,0,1,20170828,20171105
9426,0,0,0,0,0,0,1,20170821,20171105
9424,0,0,0,0,0,1,0,20170605,20170701
9603,0,0,0,0,0,0,1,20170522,20170604
9634,0,0,0,0,0,0,1,20170522,20170604
9662,0,0,0,0,0,1,1,20170610,20170611
9670,1,1,1,1,0,0,0,20170529,20170611
9666,1,1,1,1,0,0,1,20170828,20171105
9669,1,1,1,1,0,0,1,20170828,20171105
9663,1,1,1,1,0,0,0,20170509,20170629
9568,0,0,0,0,0,1,0,20170612,20170708
9667,1,1,1,1,0,0,1,20170529,20170611
9668,1,1,1,1,0,0,0,20170828,20171102
9468,1,1,1,1,1,0,0,20170828,20171103
9643,0,0,0,0,0,0,1,20170529,20170604
9647,0,0,0,0,0,1,0,20170522,20170604
9648,1,1,1,1,1,0,0,20170529,20170611
9644,0,0,0,0,0,0,1,20170515,20170604
9597,0,0,0,0,1,0,0,20170901,20171103
9504,1,1,1,1,1,1,1,20170702,20170714
9608,0,0,0,0,1,0,0,20170529,20170611
9652,0,0,0,0,1,0,0,20170506,20170630
9642,1,1,1,1,1,0,0,20170828,20171103
9510,0,0,0,0,0,1,1,20170612,20170714
9555,0,0,0,0,0,1,1,20170612,20170701
9549,1,1,1,1,1,0,1,20170501,20170507
9554,0,0,0,0,0,1,1,20170612,20170709
9508,1,1,1,1,1,0,0,20170501,20170505
9514,0,0,0,0,0,1,1,20170612,20170709
9516,0,0,0,0,0,1,1,20170702,20170714
9465,1,1,1,1,1,1,1,20170827,20171103
9519,0,0,0,0,0,1,1,20170827,20171001
9478,0,0,0,0,0,1,0,20170902,20171001
9474,0,0,0,0,0,1,1,20170827,20171001
9509,0,0,0,0,0,1,1,20170612,20170709
9520,0,0,0,0,0,1,0,20170902,20171104
9503,0,0,0,0,0,1,1,20170612,20170714
9566,1,0,0,0,0,0,1,20170501,20170507
9507,0,0,0,0,0,1,1,20170612,20170714
9567,0,0,0,0,0,0,1,20170501,20170514
9518,0,0,0,0,0,1,1,20170612,20170701
9569,0,0,0,0,0,1,1,20170612,20170701
9664,1,1,1,1,0,0,0,20170828,20171102
9609,0,0,0,0,0,1,1,20170520,20170604
9654,0,0,0,0,0,1,0,20170612,20170702
9576,0,0,0,0,1,0,0,20170529,20170630
9655,1,1,1,1,1,0,0,20170509,20170630
9553,1,1,1,1,1,1,1,20170828,20171103
9548,1,1,1,1,1,0,0,20170501,20170505
9558,0,0,0,0,0,1,1,20170612,20170709
9557,0,0,0,0,0,0,1,20170612,20170625
9656,0,0,0,0,0,1,1,20170522,20170604
9687,1,1,1,1,1,0,1,20170716,20170825
9722,0,0,0,0,0,0,1,20170925,20171105
9483,0,0,0,0,0,1,0,20170605,20170709
9525,0,0,0,0,0,0,1,20170702,20170714
9484,0,0,0,0,0,0,1,20170605,20170714
9524,0,0,0,0,0,1,1,20170605,20170701
9531,0,0,0,0,0,1,0,20170605,20170701
9480,0,0,0,0,0,1,1,20170605,20170709
9473,1,1,1,1,1,1,0,20170828,20171103
9477,0,0,0,0,0,0,1,20170827,20171001
9479,1,1,1,1,1,1,0,20170728,20171103
9526,0,0,0,0,0,1,1,20170605,20170714
9522,0,0,0,0,0,0,1,20170508,20170528
9523,0,0,0,0,0,1,0,20170918,20171001
9639,0,0,0,0,1,0,0,20170506,20170604
9635,0,0,0,0,1,0,0,20170506,20170630
9715,1,1,1,1,0,0,1,20171002,20171105
9714,1,1,1,1,0,0,0,20170509,20170629
9725,0,0,0,0,0,0,1,20170515,20170604
9723,0,0,0,0,0,0,1,20170508,20170702
9724,1,1,1,1,0,0,1,20170828,20171105
9578,0,0,0,0,0,1,0,20170605,20170708
9572,0,0,0,0,0,1,1,20170612,20170702
9577,0,0,0,0,0,1,0,20170605,20170708
9579,0,0,0,0,0,0,1,20170605,20170714
9574,0,0,0,0,0,1,1,20170605,20170709
9575,0,0,0,0,0,1,1,20170612,20170709
9573,0,0,0,0,0,1,1,20170612,20170714
9571,0,0,0,0,0,1,1,20170605,20170714
9580,0,0,0,0,0,1,0,20170605,20170708
9581,0,0,0,0,0,1,0,20170605,20170709
9583,0,0,0,0,0,1,0,20170612,20170701
9584,0,0,0,0,0,0,1,20170827,20171001
9717,0,0,0,0,0,1,1,20170612,20170701
9719,0,1,1,1,1,1,0,20170502,20170713
9720,0,1,1,1,1,1,0,20170509,20170701
9721,0,0,0,0,0,0,1,20170605,20170709
9708,0,0,0,0,0,1,1,20170612,20170702
9718,0,0,0,0,0,1,1,20170612,20170714
9680,1,1,1,1,0,0,1,20170918,20171105
9682,0,1,1,1,1,1,0,20170529,20170611
9466,1,1,1,1,1,0,0,20170728,20171103
9546,0,0,0,0,0,1,1,20170821,20171105
9693,0,0,0,0,0,0,1,20170605,20170611
9688,1,1,1,1,0,0,1,20170703,20170716
9689,1,1,1,1,1,1,0,20170807,20170826
9684,0,0,0,0,0,1,1,20170715,20170826
9543,0,0,0,0,0,0,1,20170605,20170702
9541,0,0,0,0,0,0,1,20170821,20171105
9534,1,1,1,1,1,1,1,20170828,20171105
9533,0,0,0,0,0,1,0,20170828,20171104
9537,0,0,0,0,0,1,1,20170605,20170702
9538,0,0,0,0,0,1,0,20170828,20171104
9536,0,0,0,0,0,0,1,20170821,20171105
9540,1,1,1,1,1,1,0,20170828,20171104
9539,1,1,1,1,1,1,1,20170501,20170716
9535,1,1,1,1,1,1,0,20170502,20170716
9469,1,1,1,1,1,0,0,20170502,20170713
9599,0,0,0,0,0,1,1,20170515,20170604
9606,1,1,1,1,1,0,0,20170529,20170611
9598,0,0,0,0,0,1,1,20170515,20170604
9605,0,0,0,0,0,0,1,20170529,20170604
9607,0,0,0,0,0,1,0,20170515,20170603
9610,0,0,0,0,1,0,0,20170505,20170707
9612,0,0,0,0,0,1,1,20170520,20170604
9658,0,0,0,0,0,1,1,20170522,20170604
9659,0,0,0,0,1,0,0,20170522,20170611
9657,0,0,0,0,0,0,1,20170528,20170604
9711,1,1,1,1,1,1,1,20170716,20170827
9712,0,1,1,1,1,1,0,20170510,20170701
9716,1,1,1,1,1,0,0,20171002,20171103
9700,0,0,0,0,0,0,1,20170821,20171105
9615,0,0,0,0,0,0,1,20170612,20170714
9614,0,0,0,0,0,1,1,20170827,20171105
9619,0,0,0,0,0,1,1,20170605,20170709
9620,0,0,0,0,0,1,1,20170605,20170714
9552,1,1,1,1,1,1,1,20170702,20170716
9727,0,0,0,0,0,0,1,20170612,20170625
9728,0,0,0,0,0,1,1,20170612,20170701
9679,0,1,1,1,1,0,0,20170515,20170526
9498,0,0,0,0,0,0,1,20170821,20171105
9497,1,1,1,1,1,0,0,20170529,20170630
9496,1,1,1,1,1,1,1,20170828,20171105
9495,0,0,0,0,0,0,1,20170821,20171105
9505,0,0,0,0,0,1,1,20170612,20170701
9515,0,0,0,0,0,1,1,20170612,20170701
9506,0,0,0,0,0,1,1,20170612,20170709
9513,0,0,0,0,0,1,1,20170612,20170701
9512,0,0,0,0,0,1,0,20170612,20170709
9685,0,0,0,0,0,0,1,20170821,20171105
9486,0,0,0,0,1,1,0,20170505,20170714
9488,0,0,0,0,0,1,1,20170605,20170709
9489,0,0,0,0,0,1,0,20170605,20170708
9485,1,1,1,1,1,1,1,20170605,20170709
9481,0,0,0,0,0,1,1,20170605,20170714
9491,1,1,1,1,1,1,0,20170703,20170713
9492,0,0,0,0,0,1,0,20170605,20170709
9476,1,1,1,1,1,1,1,20171016,20171101
9673,1,1,1,1,0,0,0,20170509,20170629
9710,1,1,1,1,1,0,0,20170515,20170630
10263,0,1,1,1,1,1,0,20170529,20170604
10238,1,1,1,1,1,0,0,20170515,20170521
10265,1,1,1,1,1,0,0,20170925,20171006
10111,0,1,1,1,1,1,0,20170516,20170520
10226,1,1,1,1,1,0,0,20170626,20170630
10262,1,1,1,1,1,0,0,20170904,20170908
10261,0,1,1,1,1,1,0,20170905,20170909
10201,1,1,1,1,1,1,1,20170501,20171105
10210,0,0,0,0,0,1,1,20170731,20171105
10197,1,1,1,1,1,1,1,20170501,20171105
10251,1,1,1,1,1,1,1,20170501,20171105
10200,0,0,0,0,0,0,1,20170501,20171105
10246,1,1,1,1,1,1,1,20170501,20171105
10159,1,1,1,1,1,1,1,20170501,20171105
10247,1,1,1,1,1,1,1,20170501,20171105
10248,1,1,1,1,1,1,1,20170501,20171105
10245,1,1,1,1,1,1,1,20170501,20171105
10249,1,1,1,1,1,1,1,20170501,20171105
10250,1,1,1,1,1,1,1,20170501,20171105
10203,1,1,1,1,1,1,1,20170501,20171105
10244,1,1,1,1,1,1,1,20170501,20171105
10241,0,0,0,0,0,1,1,20170501,20170625
10243,0,0,0,0,0,1,1,20170501,20171105
10158,1,1,1,1,1,1,1,20170501,20170701
10160,1,1,1,1,1,1,1,20170501,20171105
10231,1,1,1,1,1,0,0,20171009,20171013
10230,0,1,1,1,1,1,0,20171010,20171014
10183,1,1,1,1,1,1,1,20170501,20171105
10182,1,1,1,1,1,1,1,20170501,20171105
10180,1,1,1,1,1,1,1,20170501,20171105
10179,1,1,1,1,1,0,0,20170522,20170604
10187,1,1,1,1,1,1,1,20170501,20171105
10184,1,1,1,1,1,1,1,20170501,20171105
10186,1,1,1,1,1,0,0,20170522,20170602
10153,1,1,1,1,1,1,1,20170501,20171105
10156,1,1,1,1,1,1,1,20170501,20171105
10154,1,1,1,1,1,1,1,20170501,20171105
10209,0,0,0,0,0,0,1,20170702,20171105
10208,0,0,0,0,0,1,1,20170501,20170625
10169,1,1,1,0,0,0,0,20170522,20170524
10194,1,1,1,0,0,0,0,20170522,20170528
10205,0,0,0,0,0,1,1,20170501,20171105
10204,1,1,1,1,1,0,0,20170710,20170903
10206,1,1,1,1,1,0,0,20170710,20170903
10207,1,1,1,1,1,1,1,20170501,20171105
10202,1,1,1,1,1,1,1,20170501,20171105
10198,1,1,1,1,1,1,0,20170703,20171104
10217,0,0,0,0,0,1,1,20170501,20171105
10216,1,1,1,1,1,1,1,20170501,20171105
10214,1,1,1,1,1,1,1,20170501,20171105
10218,1,1,1,1,1,0,0,20170502,20171103
10213,0,0,0,0,0,1,1,20170501,20170806
10212,0,0,0,0,0,1,1,20170812,20170815
10189,0,0,0,0,0,1,1,20170501,20171105
10188,1,1,1,1,1,1,1,20170501,20171105
10227,0,1,1,1,1,0,0,20170530,20170602
10176,1,1,1,1,1,0,0,20170502,20170529
10174,0,0,0,0,0,1,1,20170501,20170528
10175,0,0,0,0,0,1,1,20170603,20171105
10178,1,1,1,1,1,1,1,20170530,20171105
10177,1,1,1,1,1,0,0,20170530,20171103
10172,1,1,1,0,1,0,0,20170522,20170526
9747,0,1,1,1,1,0,0,20170502,20170512
10173,1,1,1,1,1,1,1,20170603,20171105
10164,1,1,1,1,1,1,1,20170603,20171105
10168,0,0,0,0,0,1,1,20170513,20170528
10167,1,1,1,1,1,1,1,20170603,20171105
10171,0,1,1,1,1,0,0,20170502,20170512
10170,1,1,1,1,1,1,1,20170603,20171105
10256,1,1,1,1,1,1,1,20170604,20171105
10258,1,0,0,0,0,0,1,20170501,20170529
10255,0,1,1,1,0,1,0,20170523,20170527
10260,1,1,1,1,1,0,0,20170502,20170529
10259,0,0,0,1,0,1,1,20170513,20170528
10254,1,1,1,1,1,1,1,20170530,20171105
12095,1,1,1,1,1,1,1,20170731,20170825
12097,0,0,0,0,0,1,1,20170716,20170902
12096,1,1,1,1,1,1,1,20170515,20170716
12111,1,1,1,1,1,0,0,20170515,20170716
12112,0,1,1,1,1,0,0,20170509,20170518
12106,1,1,1,1,1,1,1,20170904,20171105
12105,1,1,1,1,1,1,1,20170904,20171105
12115,1,1,1,1,1,1,1,20170515,20170716
12116,1,1,1,1,1,1,1,20170515,20170716
12114,0,1,1,1,1,0,0,20170509,20170518
12103,1,1,1,1,1,1,1,20170501,20170716
12101,1,1,1,1,1,1,1,20170515,20170716
12102,1,1,1,1,1,1,0,20170801,20170826
12104,1,1,1,1,1,0,1,20170717,20170903
12110,1,0,0,0,0,1,1,20170717,20170903
12107,1,1,1,1,1,1,1,20170515,20170716
12108,1,1,1,1,1,1,1,20170515,20170716
12109,0,1,1,1,1,1,1,20170801,20170826
12117,1,1,1,1,1,1,1,20170904,20171105
10270,0,1,1,1,1,1,0,20170502,20170520
10268,0,1,1,1,1,1,0,20170523,20170611
10271,1,1,0,0,0,0,0,20170515,20170516
10274,0,1,1,1,1,1,0,20170502,20170611
10269,0,1,1,1,1,0,0,20170501,20170519
10497,0,0,0,0,0,1,0,20170708,20170827
10500,1,1,1,1,1,0,0,20170502,20170707
10498,0,1,1,1,1,1,0,20170502,20170707
10501,0,0,0,0,0,0,1,20170709,20170827
10824,1,1,1,1,1,0,0,20170529,20170616
10848,0,1,1,1,1,1,0,20170530,20170617
12093,0,1,1,1,1,1,0,20170502,20170506
12094,0,1,1,1,1,1,0,20170529,20170617
11236,0,1,1,1,1,1,0,20170607,20170617
11238,1,1,1,1,1,0,0,20170606,20170616
11233,1,1,1,1,1,0,0,20171002,20171015
11237,0,1,1,1,0,0,0,20170502,20170518
11235,0,1,1,1,1,1,0,20170502,20171104
11239,0,1,1,1,1,1,0,20170503,20170603
11240,1,1,1,1,1,0,0,20170502,20170602
9353,0,0,0,0,0,1,1,20170520,20170521
10776,0,1,1,1,1,1,0,20170503,20170525
10771,0,1,1,1,1,1,0,20170503,20170618
10766,1,1,1,1,1,0,0,20170501,20170528
10765,1,1,1,1,1,0,0,20170508,20170526
10764,0,1,1,1,1,0,0,20170516,20170524
10763,0,0,0,0,1,0,0,20170505,20170507
10762,0,1,1,1,1,0,0,20170508,20170524
10774,1,0,0,0,0,0,1,20170501,20170521
10775,1,1,1,1,1,0,0,20170502,20170630
10760,0,1,1,1,1,1,0,20170703,20170812
10770,1,1,1,1,1,0,0,20170501,20170526
10769,1,1,1,1,1,0,0,20170501,20170526
10773,0,1,1,1,1,1,0,20170530,20170715
10887,1,1,1,1,1,0,0,20170515,20170525
10886,0,1,1,1,1,1,0,20170515,20170526
10885,0,1,1,1,1,0,0,20170509,20170512
10888,0,1,1,1,1,1,0,20170516,20170526
10884,0,1,1,1,1,1,0,20170510,20170526
10889,0,0,1,1,1,1,0,20170503,20170513
10812,1,1,1,1,1,1,0,20170605,20170610
10810,0,1,1,1,1,1,1,20170606,20170611
10865,0,0,0,0,0,0,1,20170625,20170702
10845,1,1,1,1,1,0,0,20170515,20170525
10893,0,0,0,0,0,0,1,20170515,20170604
10892,0,0,0,0,0,1,0,20170506,20170708
10891,1,1,1,1,1,1,1,20170501,20170708
10895,1,1,1,1,1,1,0,20170502,20170708
10894,0,0,0,0,0,0,1,20170612,20170702
10896,0,0,0,0,0,0,1,20170507,20170702
10646,1,1,1,1,0,0,0,20170502,20170608
10643,1,1,1,1,0,0,0,20170515,20170608
10644,1,1,1,1,1,0,0,20170501,20170512
10645,1,1,1,1,1,0,0,20170501,20170512
10642,1,1,1,1,1,0,0,20170501,20170514
10640,1,1,1,1,0,0,0,20170515,20170608
10636,0,1,1,1,1,0,0,20170516,20170609
10639,1,1,1,1,1,0,0,20170501,20170514
10637,0,1,1,1,1,0,0,20170502,20170609
10638,0,1,1,1,1,1,0,20170502,20170513
9378,0,0,0,0,1,0,0,20170526,20170602
9374,0,0,0,0,0,1,0,20170527,20170603
9383,0,0,0,0,0,0,1,20170528,20170604
9355,1,0,0,0,0,0,0,20170529,20170605
10641,1,1,1,1,1,0,0,20170501,20170514
11248,1,1,1,1,1,0,0,20170626,20170723
11244,1,1,1,1,1,0,0,20170626,20170723
11245,1,1,1,1,1,0,0,20170502,20170611
11242,0,1,1,1,1,1,0,20170626,20170723
11241,0,1,1,1,1,1,0,20170626,20170723
11247,1,1,1,1,1,0,0,20170626,20170723
9359,0,0,0,0,0,1,0,20170520,20170610
9366,0,0,0,0,0,0,1,20170521,20170611
9360,1,0,0,0,0,0,0,20170522,20170529
9367,0,0,0,0,0,1,1,20170527,20170528
11252,1,1,1,1,1,0,0,20170626,20170723
9390,1,1,1,1,1,0,0,20170517,20170609
11279,0,1,1,1,1,1,0,20170503,20170624
11280,1,1,1,1,1,0,0,20170529,20170623
11281,1,1,1,1,1,0,0,20170502,20170623
10124,1,1,1,1,1,0,0,20170502,20170519
10125,1,1,1,1,1,0,0,20170502,20170519
10117,0,1,1,1,1,0,0,20170509,20170518
10116,0,0,1,1,1,1,0,20170510,20170519
10127,0,0,1,1,1,1,0,20170503,20170520
10123,0,1,1,1,1,0,0,20170502,20170505
10131,0,1,1,1,1,0,0,20170509,20170512
10122,1,1,1,1,1,0,0,20170515,20170519
10126,1,1,1,1,1,0,0,20170502,20170521
10118,0,1,1,1,1,1,0,20170503,20170521
10141,1,1,1,1,0,0,0,20170501,20170504
10147,1,1,1,1,0,0,0,20170501,20170507
10144,1,1,1,1,1,0,0,20170501,20170507
10129,1,1,1,1,1,0,0,20170502,20170521
10130,0,1,1,1,1,0,0,20170502,20170507
10132,0,0,1,1,1,1,0,20170503,20170520
10113,0,1,1,1,1,1,0,20170516,20170520
10109,0,0,1,1,1,1,0,20170503,20170506
10115,0,0,1,1,1,1,0,20170503,20170513
10110,0,0,1,1,1,1,0,20170503,20170506
10135,1,1,1,1,1,0,0,20170501,20170513
10134,1,1,1,1,1,0,0,20170501,20170513
10133,1,1,1,1,1,1,0,20170515,20170520
10136,1,1,1,1,1,0,0,20170509,20170519
10140,0,1,1,1,1,1,0,20170516,20170520
10139,0,1,1,1,1,1,0,20170510,20170520
10142,1,1,1,1,0,0,0,20170501,20170504
10138,1,1,1,1,0,0,0,20170501,20170504
9731,0,0,1,1,1,0,0,20170503,20170505
9746,0,1,1,1,1,1,0,20170919,20170930
9742,1,1,1,1,1,0,0,20170509,20171103
9739,1,1,1,1,1,0,0,20171009,20171103
9743,0,1,1,1,1,1,0,20170510,20171104
9737,1,1,1,1,1,0,0,20170502,20170526
9738,1,1,1,1,1,0,0,20170626,20171006
9773,0,1,1,1,1,1,0,20170503,20170527
9740,1,1,1,1,1,0,0,20170529,20170625
9772,1,1,1,1,1,0,0,20170529,20170623
9771,0,1,1,1,1,1,0,20171010,20171104
9765,0,1,1,1,1,1,0,20170530,20170713
9768,0,1,1,1,1,1,0,20170717,20171007
9767,0,1,1,1,1,1,0,20170718,20171007
9766,1,1,1,1,1,0,0,20171009,20171103
9756,0,1,1,1,1,1,0,20170510,20170702
9754,1,0,0,0,0,0,0,20170522,20170604
9736,1,1,1,1,1,0,0,20171030,20171103
9749,1,1,1,1,1,0,0,20171016,20171103
9380,1,1,1,1,1,1,0,20170517,20170610
9388,0,0,0,1,0,0,1,20170521,20170611
9751,1,1,1,1,1,0,0,20170509,20170702
9775,1,1,1,1,1,0,0,20170509,20170604
9385,0,0,0,0,0,1,1,20170610,20170611
9393,1,0,0,0,0,0,1,20170528,20170606
9358,0,0,0,0,0,1,1,20170527,20170604
9382,0,0,0,0,0,1,0,20170527,20170603
9352,0,0,0,0,0,0,1,20170528,20170604
9377,0,0,0,0,0,1,1,20170520,20170611
9351,0,0,0,0,0,0,1,20170521,20170528
9357,0,0,0,0,0,0,1,20170521,20170611
9354,0,0,0,1,0,0,1,20170521,20170611
9371,0,0,0,0,1,1,1,20170519,20170611
9362,0,0,0,0,1,1,0,20170519,20170610
9752,1,1,1,1,1,0,0,20170724,20170806
9763,1,1,1,1,1,0,0,20170904,20171103
9759,1,1,1,1,1,0,0,20170509,20170702
10502,1,1,1,1,0,0,0,20170501,20170523
10504,0,1,1,1,1,0,0,20170502,20170524
10505,0,1,1,1,1,1,0,20170530,20170708
10506,1,1,1,1,1,0,0,20170529,20170707
10508,1,1,1,1,1,0,0,20170619,20170707
10507,1,1,1,1,1,0,0,20170529,20170707
10823,1,1,1,1,1,0,0,20170508,20170525
10825,1,0,0,0,0,0,0,20170918,20171022
10847,0,0,0,0,1,0,0,20170619,20170707
10849,0,1,1,1,1,1,0,20170529,20170618
10864,0,0,0,0,0,1,0,20170624,20170701
10863,0,0,0,0,0,1,1,20170624,20170702
10871,0,0,0,0,0,0,1,20170605,20170625
10801,0,0,0,0,0,1,1,20170501,20171105
10805,0,0,0,0,0,1,1,20170619,20171105
10806,1,1,1,1,1,1,1,20170501,20171105
10788,1,1,1,1,1,0,0,20170515,20170602
10820,1,1,1,1,1,1,1,20170918,20171105
10819,1,1,1,1,1,1,1,20170501,20171105
10804,1,1,1,1,1,1,1,20170501,20171105
10779,1,1,1,1,1,0,0,20170509,20170602
10793,0,0,0,0,0,1,1,20170814,20170917
10790,1,1,1,1,1,1,1,20170501,20171105
10794,0,1,1,1,1,1,0,20170515,20170526
10784,1,1,1,1,1,1,1,20170501,20171105
10792,1,1,1,1,1,1,1,20170501,20171105
10783,0,0,0,0,0,1,1,20170501,20171105
10791,0,0,0,0,0,1,1,20170904,20171105
10799,1,1,1,1,1,0,1,20170821,20170903
10795,1,0,0,0,0,0,1,20170814,20170917
10796,0,0,0,0,0,1,0,20170522,20170603
10797,1,0,0,0,0,0,1,20170501,20170604
10798,0,1,1,1,1,1,0,20170510,20170603
10778,1,1,1,1,1,0,0,20170605,20171103
10782,0,0,0,0,0,1,1,20170508,20170611
10780,1,1,1,1,1,1,1,20170501,20171105
10844,1,1,1,1,1,1,1,20170501,20171105
10818,1,1,1,1,1,1,1,20170501,20171105
10842,1,1,1,1,1,1,1,20170619,20170709
10781,0,0,0,0,0,1,1,20170508,20170611
10843,1,1,1,1,1,1,1,20170619,20170716
10827,1,1,1,1,1,0,0,20170828,20171103
10830,1,1,1,1,1,1,1,20170509,20171105
10828,0,0,0,0,0,1,1,20170513,20170903
10858,1,1,1,1,1,1,1,20170619,20170903
10857,1,1,1,1,1,1,1,20170513,20171105
10856,1,1,1,1,1,1,1,20170703,20170903
10855,1,1,1,1,1,1,1,20170710,20170903
10854,1,1,1,1,1,0,0,20170606,20171103
10826,1,1,1,1,1,0,0,20170509,20171103
10861,1,1,1,1,1,1,1,20170513,20171105
10833,1,1,1,1,1,1,1,20170513,20171105
10840,1,1,1,1,1,1,1,20170513,20171105
10838,0,0,0,0,0,1,1,20170619,20170813
10831,1,1,1,1,1,1,1,20170509,20171105
10834,1,1,1,1,1,0,0,20170501,20170505
10813,1,1,1,1,1,0,0,20170828,20171103
10807,0,0,0,0,0,1,1,20170828,20171105
10809,0,0,0,0,0,1,0,20170619,20171104
10808,0,0,0,0,0,1,1,20170828,20171105
10869,0,0,0,0,0,1,1,20170619,20170813
10850,1,1,1,1,1,1,1,20170702,20171105
10872,0,1,1,1,1,0,0,20170502,20170505
10802,1,1,1,1,1,1,1,20170501,20171105
10803,1,1,1,1,1,1,1,20170918,20171105
10800,1,1,1,1,1,1,1,20170501,20171105
10846,1,1,1,1,1,0,0,20170515,20170618
10867,0,0,0,0,0,1,1,20170624,20170702
10787,1,1,1,1,1,1,1,20170605,20171105
10786,0,0,0,0,0,1,1,20170501,20171105
10785,1,1,1,1,1,1,1,20170501,20171105
10789,0,0,0,0,0,1,1,20170814,20170917
10814,1,1,1,1,1,1,1,20170619,20170716
10817,1,1,1,1,1,1,1,20170619,20170716
10816,1,1,1,1,1,1,1,20170918,20171015
10815,1,1,1,1,1,1,1,20170619,20170716
10851,1,1,1,1,1,0,0,20170515,20170618
10853,0,1,1,1,1,1,0,20170530,20170616
10870,0,0,0,0,0,1,1,20170529,20170625
10836,1,1,1,1,1,1,1,20170605,20171105
10835,0,0,0,0,0,1,1,20170619,20170709
10832,1,1,1,1,1,1,1,20170513,20171105
10837,1,1,1,1,1,1,1,20170605,20171105
10839,1,1,1,1,1,1,1,20170513,20171105
10841,1,1,1,1,1,1,1,20170501,20171105
10822,1,1,1,1,1,0,0,20170828,20171103
10821,1,1,1,1,1,0,0,20170526,20170602
10868,0,0,0,0,0,1,1,20170619,20170813
