Nom gare;Code Gare;Type jour;Date de comptage;Ligne;Tranche horaire;Montants
NOISY LE SEC;87113217;JOB;2016-10-04;E;Après 20h;1913
NOISY LE SEC;87113217;JOB;2016-10-04;E;Avant 6h;738
GRETZ ARMAINVILLIERS;87116012;Dimanche;2016-10-02;E;De 10h à 16h;245
GRETZ ARMAINVILLIERS;87116012;JOB;2016-10-04;E;De 6h à 10h;957
OZOIR LA FERRIERE;87116020;JOB;2016-10-04;E;De 16h à 20h;700
OZOIR LA FERRIERE;87116020;JOB;2016-10-04;E;De 6h à 10h;2654
GRETZ ARMAINVILLIERS;87116012;Samedi;2016-10-01;E;Avant 6h;34
OZOIR LA FERRIERE;87116020;Samedi;2016-10-01;E;Après 20h;137
OZOIR LA FERRIERE;87116020;Samedi;2016-10-01;E;Avant 6h;25
ROISSY EN BRIE;87116038;Dimanche;2016-10-02;E;Avant 6h;21
OZOIR LA FERRIERE;87116020;JOB;2016-10-04;E;Avant 6h;90
EMERAINVILLE PONTAULT COMBAULT;87116046;Samedi;2016-10-01;E;De 6h à 10h;742
CHELLES GOURNAY;87116111;Dimanche;2016-10-02;E;De 16h à 20h;1079
ROISSY EN BRIE;87116038;Samedi;2016-10-01;E;De 10h à 16h;1525
ROISSY EN BRIE;87116038;Samedi;2016-10-01;E;Avant 6h;89
TOURNAN;87116210;Dimanche;2016-10-02;E;De 10h à 16h;217
MAGENTA;87281873;Dimanche;2016-10-02;E;De 6h à 10h;3186
TOURNAN;87116210;Samedi;2016-10-01;E;De 10h à 16h;377
TOURNAN;87116210;Samedi;2016-10-01;E;De 6h à 10h;171
TOURNAN;87116210;JOB;2016-10-04;E;De 10h à 16h;432
MAGENTA;87281873;JOB;2016-10-04;E;Après 20h;7770
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;Samedi;2016-10-01;E;Après 20h;980
LE RAINCY VILLEMOMBLE MONTFERMEIL;87113472;JOB;2016-10-04;E;Avant 6h;554
ROSNY BOIS PERRIER;87113696;Dimanche;2016-10-02;E;De 16h à 20h;2593
LE CHENAY GAGNY;87113522;Dimanche;2016-10-02;E;De 16h à 20h;570
LE CHENAY GAGNY;87113522;Dimanche;2016-10-02;E;Après 20h;133
LE CHENAY GAGNY;87113522;Samedi;2016-10-01;E;Après 20h;338
GAGNY;87113514;Dimanche;2016-10-02;E;De 16h à 20h;1086
BONDY;87113407;Dimanche;2016-10-02;E;Après 20h;580
BONDY;87113407;JOB;2016-10-04;E;De 6h à 10h;7559
GAGNY;87113514;JOB;2016-10-04;E;Avant 6h;250
HAUSSMANN SAINT-LAZARE;87281899;Dimanche;2016-10-02;E;De 6h à 10h;2513
HAUSSMANN SAINT-LAZARE;87281899;JOB;2016-10-04;E;De 10h à 16h;14666
HAUSSMANN SAINT-LAZARE;87281899;Dimanche;2016-10-02;E;Après 20h;5204
HAUSSMANN SAINT-LAZARE;87281899;Samedi;2016-10-01;E;Avant 6h;234
HAUSSMANN SAINT-LAZARE;87281899;JOB;2016-10-04;E;Après 20h;10651
ROSA PARKS;87654798;Samedi;2016-10-01;E;De 10h à 16h;2582
Paris Nord;87271007;JOB;2013-02-19;H;De 10h à 16h;12893
MAGENTA;87281873;Samedi;2016-10-01;E;De 10h à 16h;15691
Paris Nord;87271007;Samedi;2013-02-16;H;Avant 6h;264
MAGENTA;87281873;JOB;2016-10-04;E;De 6h à 10h;23787
Combs la Ville Quincy;87682146;Dimanche;2015-11-08;D;De 16h à 20h;711
Boussy Saint-Antoine;87682138;Dimanche;2015-11-08;D;De 16h à 20h;639
Combs la Ville Quincy;87682146;JOB;2015-11-03;D;De 16h à 20h;1534
Boussy Saint-Antoine;87682138;Dimanche;2015-11-08;D;Après 20h;154
Boussy Saint-Antoine;87682138;Dimanche;2015-11-08;D;Avant 6h;25
Boussy Saint-Antoine;87682138;Samedi;2015-11-07;D;Avant 6h;68
Lieusaint Moissy;87682153;Dimanche;2015-11-08;D;Après 20h;243
Brunoy;87682120;Samedi;2015-11-07;D;De 6h à 10h;908
Brunoy;87682120;JOB;2015-11-03;D;De 10h à 16h;1658
Brunoy;87682120;Samedi;2015-11-07;D;Avant 6h;82
Enghien les Bains;87276022;Dimanche;2013-02-17;H;De 16h à 20h;1978
La Barre Ormesson;87271171;Samedi;2013-02-16;H;De 10h à 16h;1385
La Barre Ormesson;87271171;Samedi;2013-02-16;H;De 6h à 10h;601
Villaines;87272021;Dimanche;2013-02-17;H;De 16h à 20h;10
Villaines;87272021;Samedi;2013-02-16;H;De 10h à 16h;9
Villaines;87272021;JOB;2013-02-19;H;De 10h à 16h;12
Creil;87276006;Dimanche;2013-02-17;H;De 10h à 16h;59
Seugy;87272039;Dimanche;2013-02-17;H;De 6h à 10h;5
Seugy;87272039;Samedi;2013-02-16;H;Avant 6h;0
Creil;87276006;JOB;2013-02-19;H;Après 20h;27
Epinay Villetaneuse;87271122;Samedi;2013-02-16;H;De 16h à 20h;3267
La Barre Ormesson;87271171;Dimanche;2013-02-17;H;De 16h à 20h;623
Epinay Villetaneuse;87271122;JOB;2013-02-19;H;De 10h à 16h;5290
Epinay Villetaneuse;87271122;Dimanche;2013-02-17;H;Avant 6h;113
La Barre Ormesson;87271171;JOB;2013-02-19;H;De 10h à 16h;1081
Epinay Villetaneuse;87271122;JOB;2013-02-19;H;Avant 6h;409
La Barre Ormesson;87271171;JOB;2013-02-19;H;Avant 6h;88
Saint-Denis;87271015;Dimanche;2013-02-17;H;Après 20h;1483
Saint-Denis;87271015;Samedi;2013-02-16;H;Après 20h;2276
Saint-Denis;87271015;Dimanche;2013-02-17;H;Avant 6h;127
Cernay;87276063;JOB;2013-02-19;H;De 10h à 16h;399
Cernay;87276063;JOB;2013-02-19;H;De 16h à 20h;543
Saint-Ouen l'Aumône Liesse;87337980;Dimanche;2013-02-17;H;Après 20h;29
ERMONT EAUBONNE;87276055;Dimanche;2016-11-20;J;De 16h à 20h;1181
Beynes;87393363;Samedi;2013-12-07;N;De 10h à 16h;71
Beynes;87393363;Samedi;2013-12-07;N;De 6h à 10h;27
Villepreux les Clayes;87393413;JOB;2013-12-10;N;Après 20h;101
Villepreux les Clayes;87393413;JOB;2013-12-10;N;De 16h à 20h;649
Plaisir Grignon;87393421;Dimanche;2013-12-08;N;De 10h à 16h;866
Plaisir Grignon;87393421;JOB;2013-12-10;N;Avant 6h;53
Garancières La Queue;87393439;Dimanche;2013-12-08;N;De 10h à 16h;70
Garancières La Queue;87393439;Dimanche;2013-12-08;N;De 16h à 20h;47
Garancières La Queue;87393439;JOB;2013-12-10;N;Après 20h;7
Garancières La Queue;87393439;JOB;2013-12-10;N;Avant 6h;0
Garancières La Queue;87393439;Samedi;2013-12-07;N;De 6h à 10h;32
Orgerus Béhoust;87393447;Dimanche;2013-12-08;N;Après 20h;10
Orgerus Béhoust;87393447;JOB;2013-12-10;N;De 10h à 16h;38
Orgerus Béhoust;87393447;JOB;2013-12-10;N;De 16h à 20h;25
Tacoignières Richebourg;87393454;Dimanche;2013-12-08;N;De 6h à 10h;4
Tacoignières Richebourg;87393454;JOB;2013-12-10;N;De 16h à 20h;8
Tacoignières Richebourg;87393454;JOB;2013-12-10;N;De 6h à 10h;263
Tacoignières Richebourg;87393454;Samedi;2013-12-07;N;De 6h à 10h;36
Houdan;87393462;Dimanche;2013-12-08;N;De 10h à 16h;183
Houdan;87393462;JOB;2013-12-10;N;Après 20h;24
Houdan;87393462;JOB;2013-12-10;N;De 16h à 20h;166
Dreux;87393488;JOB;2013-12-10;N;Après 20h;18
Plaisir les Clayes;87393629;Samedi;2013-12-07;N;De 16h à 20h;692
Trappes;87393835;JOB;2013-12-10;N;Avant 6h;162
Trappes;87393835;JOB;2013-12-10;N;De 16h à 20h;798
Trappes;87393835;Samedi;2013-12-07;N;De 10h à 16h;685
Trappes;87393835;Samedi;2013-12-07;N;De 6h à 10h;451
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;JOB;2013-12-10;N;Après 20h;352
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;JOB;2013-12-10;N;De 16h à 20h;4477
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;JOB;2013-12-10;N;De 6h à 10h;2629
Saint-Quentin en Yvelines (Montigny le Bretonneux);87393843;Samedi;2013-12-07;N;Avant 6h;11
Villiers Neauphle Pontchartrain;87393884;Dimanche;2013-12-08;N;De 16h à 20h;114
Villiers Neauphle Pontchartrain;87393884;Dimanche;2013-12-08;N;De 6h à 10h;16
Villiers Neauphle Pontchartrain;87393884;JOB;2013-12-10;N;Avant 6h;0
Villiers Neauphle Pontchartrain;87393884;JOB;2013-12-10;N;De 6h à 10h;772
Villiers Neauphle Pontchartrain;87393884;Samedi;2013-12-07;N;Après 20h;25
Montfort l'Amaury Méré;87393892;Dimanche;2013-12-08;N;De 16h à 20h;167
Montfort l'Amaury Méré;87393892;Dimanche;2013-12-08;N;De 6h à 10h;15
Montfort l'Amaury Méré;87393892;JOB;2013-12-10;N;De 6h à 10h;870
Paris Est;87113001;Dimanche;2015-03-29;P;Avant 6h;34
Paris Est;87113001;Dimanche;2015-03-29;P;De 6h à 10h;986
Paris Est;87113001;JOB;2015-03-31;P;De 16h à 20h;27896
Paris Est;87113001;Samedi;2015-03-28;P;Avant 6h;76
Champbenoist Poigny;87115873;Dimanche;2015-03-29;P;De 6h à 10h;22
Champbenoist Poigny;87115873;JOB;2015-03-31;P;Avant 6h;35
Champbenoist Poigny;87115873;JOB;2015-03-31;P;De 10h à 16h;84
Champbenoist Poigny;87115873;Samedi;2015-03-28;P;Avant 6h;10
Champbenoist Poigny;87115873;Samedi;2015-03-28;P;De 16h à 20h;55
Champbenoist Poigny;87115873;Samedi;2015-03-28;P;De 6h à 10h;45
Verneuil l'Etang;87116079;Dimanche;2015-03-29;P;De 6h à 10h;104
Verneuil l'Etang;87116079;Samedi;2015-03-28;P;Après 20h;39
Verneuil l'Etang;87116079;Samedi;2015-03-28;P;De 10h à 16h;243
Verneuil l'Etang;87116079;Samedi;2015-03-28;P;De 16h à 20h;65
Verneuil l'Etang;87116079;Samedi;2015-03-28;P;De 6h à 10h;155
Mormant;87116087;Dimanche;2015-03-29;P;De 6h à 10h;13
Mormant;87116087;JOB;2015-03-31;P;De 6h à 10h;518
Mormant;87116087;Samedi;2015-03-28;P;De 10h à 16h;109
Mormant;87116087;Samedi;2015-03-28;P;De 16h à 20h;76
Nangis;87116095;Dimanche;2015-03-29;P;Après 20h;61
Nangis;87116095;Dimanche;2015-03-29;P;De 6h à 10h;52
Meaux;87116103;Samedi;2015-03-28;P;Avant 6h;233
Meaux;87116103;Samedi;2015-03-28;P;De 10h à 16h;3000
Meaux;87116103;Samedi;2015-03-28;P;De 6h à 10h;1304
Chelles Gournay;87116111;Samedi;2015-03-28;P;Avant 6h;77
Provins;87116160;Dimanche;2015-03-29;P;De 6h à 10h;46
Provins;87116160;JOB;2015-03-31;P;Avant 6h;161
Provins;87116160;JOB;2015-03-31;P;De 16h à 20h;236
Provins;87116160;JOB;2015-03-31;P;De 6h à 10h;543
Provins;87116160;Samedi;2015-03-28;P;Après 20h;26
Provins;87116160;Samedi;2015-03-28;P;De 10h à 16h;280
Sainte-Colombe Septveilles;87116178;Dimanche;2015-03-29;P;Après 20h;0
Sainte-Colombe Septveilles;87116178;Dimanche;2015-03-29;P;Avant 6h;2
Sainte-Colombe Septveilles;87116178;JOB;2015-03-31;P;Après 20h;3
Sainte-Colombe Septveilles;87116178;Samedi;2015-03-28;P;Avant 6h;1
Tournan;87116210;Dimanche;2015-03-29;P;Après 20h;46
Tournan;87116210;JOB;2015-03-31;P;De 6h à 10h;1127
Tournan;87116210;Samedi;2015-03-28;P;Après 20h;32
Marles en Brie;87116228;JOB;2015-03-31;P;De 16h à 20h;32
Mortcerf;87116244;JOB;2015-03-31;P;Avant 6h;9
Mortcerf;87116244;JOB;2015-03-31;P;De 10h à 16h;14
Guérard La Celle sur Morin;87116269;Dimanche;2015-03-29;P;De 6h à 10h;0
Guérard La Celle sur Morin;87116269;JOB;2015-03-31;P;Avant 6h;5
Faremoutiers Pommeuse;87116277;Dimanche;2015-03-29;P;De 16h à 20h;51
Faremoutiers Pommeuse;87116277;JOB;2015-03-31;P;Avant 6h;8
Mouroux;87116285;Dimanche;2015-03-29;P;Après 20h;2
Mouroux;87116285;JOB;2015-03-31;P;De 10h à 16h;19
Mouroux;87116285;Samedi;2015-03-28;P;Après 20h;6
Mouroux;87116285;Samedi;2015-03-28;P;De 10h à 16h;11
Mouroux;87116285;Samedi;2015-03-28;P;De 6h à 10h;11
Vaires Torcy;87116293;JOB;2015-03-31;P;De 10h à 16h;680
Vaires Torcy;87116293;JOB;2015-03-31;P;De 6h à 10h;2378
Coulommiers;87116301;Dimanche;2015-03-29;P;Après 20h;43
Coulommiers;87116301;JOB;2015-03-31;P;Avant 6h;156
Lagny Thorigny;87116319;Dimanche;2015-03-29;P;De 16h à 20h;497
Lagny Thorigny;87116319;JOB;2015-03-31;P;De 10h à 16h;1181
Esbly;87116327;Dimanche;2015-03-29;P;De 16h à 20h;514
Esbly;87116327;Samedi;2015-03-28;P;Avant 6h;39
Trilport;87116491;Dimanche;2015-03-29;P;De 10h à 16h;214
Trilport;87116491;Dimanche;2015-03-29;P;De 6h à 10h;61
Trilport;87116491;JOB;2015-03-31;P;Après 20h;44
Orangis Bois de l'Epine;87681346;Dimanche;2015-11-08;D;De 10h à 16h;590
Orangis Bois de l'Epine;87681346;JOB;2015-11-03;D;Après 20h;112
Orangis Bois de l'Epine;87681346;JOB;2015-11-03;D;De 10h à 16h;748
Orangis Bois de l'Epine;87681346;JOB;2015-11-03;D;De 16h à 20h;1252
Grand Bourg;87681353;JOB;2015-11-03;D;Avant 6h;43
Grand Bourg;87681353;Samedi;2015-11-07;D;De 6h à 10h;108
Evry Val de Seine;87681361;Dimanche;2015-11-08;D;Avant 6h;20
Evry Val de Seine;87681361;Dimanche;2015-11-08;D;De 10h à 16h;364
Evry Val de Seine;87681361;Dimanche;2015-11-08;D;De 16h à 20h;363
Evry Val de Seine;87681361;Samedi;2015-11-07;D;De 6h à 10h;227
Grigny Centre;87681379;Dimanche;2015-11-08;D;Avant 6h;119
Grigny Centre;87681379;Dimanche;2015-11-08;D;De 10h à 16h;2897
Grigny Centre;87681379;JOB;2015-11-03;D;Avant 6h;410
Grigny Centre;87681379;JOB;2015-11-03;D;De 16h à 20h;1934
Grigny Centre;87681379;JOB;2015-11-03;D;De 6h à 10h;4635
Evry Centre;87681387;Dimanche;2015-11-08;D;Avant 6h;127
Evry Centre;87681387;Samedi;2015-11-07;D;Après 20h;1093
Evry Centre;87681387;Samedi;2015-11-07;D;De 16h à 20h;3774
Evry Bras de Fer Génopôle;87681395;Dimanche;2015-11-08;D;Après 20h;145
Evry Bras de Fer Génopôle;87681395;JOB;2015-11-03;D;De 16h à 20h;2008
Evry Bras de Fer Génopôle;87681395;Samedi;2015-11-07;D;Avant 6h;53
Moulin Galant;87681403;JOB;2015-11-03;D;De 16h à 20h;151
Mennecy;87681411;Dimanche;2015-11-08;D;De 6h à 10h;117
Mennecy;87681411;JOB;2015-11-03;D;De 10h à 16h;382
Mennecy;87681411;Samedi;2015-11-07;D;De 10h à 16h;446
Ballancourt;87681437;Dimanche;2015-11-08;D;De 6h à 10h;53
Ballancourt;87681437;JOB;2015-11-03;D;Après 20h;8
Ballancourt;87681437;Samedi;2015-11-07;D;Après 20h;13
La Ferté Alais;87681452;Samedi;2015-11-07;D;De 6h à 10h;113
Boutigny;87681478;Dimanche;2015-11-08;D;De 10h à 16h;41
Boutigny;87681478;Dimanche;2015-11-08;D;De 16h à 20h;50
Boutigny;87681478;Dimanche;2015-11-08;D;De 6h à 10h;16
Maisse;87681486;JOB;2015-11-03;D;Avant 6h;11
Maisse;87681486;Samedi;2015-11-07;D;De 16h à 20h;38
Buno Gironville;87681510;Dimanche;2015-11-08;D;De 10h à 16h;37
Buno Gironville;87681510;Dimanche;2015-11-08;D;De 16h à 20h;40
Buno Gironville;87681510;JOB;2015-11-03;D;De 16h à 20h;14
Essonnes Robinson;87681601;Dimanche;2015-11-08;D;De 10h à 16h;148
Essonnes Robinson;87681601;Dimanche;2015-11-08;D;De 6h à 10h;68
Essonnes Robinson;87681601;Samedi;2015-11-07;D;De 16h à 20h;112
Villabé;87681619;JOB;2015-11-03;D;Après 20h;7
Villabé;87681619;JOB;2015-11-03;D;De 10h à 16h;90
Villabé;87681619;Samedi;2015-11-07;D;De 16h à 20h;72
Le Plessis Chenet;87681627;JOB;2015-11-03;D;De 10h à 16h;12
Le Plessis Chenet;87681627;JOB;2015-11-03;D;De 16h à 20h;55
Le Plessis Chenet;87681627;Samedi;2015-11-07;D;De 6h à 10h;7
Le Coudray Montceaux;87681635;Dimanche;2015-11-08;D;Après 20h;3
Le Coudray Montceaux;87681635;JOB;2015-11-03;D;Après 20h;2
Le Coudray Montceaux;87681635;JOB;2015-11-03;D;De 10h à 16h;24
Le Coudray Montceaux;87681635;JOB;2015-11-03;D;De 16h à 20h;33
Le Coudray Montceaux;87681635;Samedi;2015-11-07;D;De 16h à 20h;9
Villeneuve Triage;87681809;Dimanche;2015-11-08;D;De 16h à 20h;332
Villeneuve Triage;87681809;JOB;2015-11-03;D;Avant 6h;108
Villeneuve Triage;87681809;Samedi;2015-11-07;D;Avant 6h;47
Villeneuve Saint-Georges;87681825;Dimanche;2015-11-08;D;Avant 6h;207
Villeneuve Saint-Georges;87681825;Dimanche;2015-11-08;D;De 10h à 16h;7876
Villeneuve Saint-Georges;87681825;Dimanche;2015-11-08;D;De 6h à 10h;2315
Villeneuve Saint-Georges;87681825;JOB;2015-11-03;D;De 10h à 16h;6718
Villeneuve Saint-Georges;87681825;Samedi;2015-11-07;D;Avant 6h;301
Villeneuve Saint-Georges;87681825;Samedi;2015-11-07;D;De 10h à 16h;8349
Villeneuve Saint-Georges;87681825;Samedi;2015-11-07;D;De 6h à 10h;3875
Melun;87682005;JOB;2015-11-03;D;Après 20h;301
Melun;87682005;JOB;2015-11-03;D;De 6h à 10h;2519
Melun;87682005;Samedi;2015-11-07;D;De 6h à 10h;647
Montgeron Crosne;87682104;JOB;2015-11-03;D;De 6h à 10h;4610
Yerres;87682112;Dimanche;2015-11-08;D;Après 20h;141
Yerres;87682112;Dimanche;2015-11-08;D;Avant 6h;35
Yerres;87682112;Dimanche;2015-11-08;D;De 6h à 10h;315
Brunoy;87682120;Dimanche;2015-11-08;D;De 10h à 16h;1508
Brunoy;87682120;JOB;2015-11-03;D;De 6h à 10h;4320
Boussy Saint-Antoine;87682138;Samedi;2015-11-07;D;De 10h à 16h;1822
Combs la Ville Quincy;87682146;JOB;2015-11-03;D;De 10h à 16h;1590
Combs la Ville Quincy;87682146;Samedi;2015-11-07;D;Après 20h;249
Combs la Ville Quincy;87682146;Samedi;2015-11-07;D;De 16h à 20h;865
Lieusaint Moissy;87682153;Dimanche;2015-11-08;D;De 6h à 10h;525
Lieusaint Moissy;87682153;JOB;2015-11-03;D;De 10h à 16h;1878
Lieusaint Moissy;87682153;Samedi;2015-11-07;D;Après 20h;636
Lieusaint Moissy;87682153;Samedi;2015-11-07;D;De 6h à 10h;919
Cesson;87682161;Dimanche;2015-11-08;D;Après 20h;74
Cesson;87682161;Dimanche;2015-11-08;D;Avant 6h;10
Cesson;87682161;JOB;2015-11-03;D;De 10h à 16h;929
Cesson;87682161;Samedi;2015-11-07;D;De 16h à 20h;323
Le Mée;87682179;Dimanche;2015-11-08;D;Après 20h;123
Savigny le Temple Nandy;87682187;Dimanche;2015-11-08;D;De 16h à 20h;843
Savigny le Temple Nandy;87682187;JOB;2015-11-03;D;Après 20h;261
Vosves;87682500;Dimanche;2015-11-08;D;De 6h à 10h;1
Vosves;87682500;JOB;2015-11-03;D;Après 20h;0
Boissise le Roi;87682518;Dimanche;2015-11-08;D;De 10h à 16h;31
Ponthierry Pringy;87682526;Dimanche;2015-11-08;D;Après 20h;16
Ponthierry Pringy;87682526;Samedi;2015-11-07;D;De 6h à 10h;100
Saint-Fargeau;87682542;Dimanche;2015-11-08;D;De 10h à 16h;25
Boigneville;87684407;Dimanche;2015-11-08;D;Après 20h;1
Boigneville;87684407;Samedi;2015-11-07;D;De 10h à 16h;6
Boigneville;87684407;Samedi;2015-11-07;D;De 6h à 10h;11
Malesherbes;87684415;Samedi;2015-11-07;D;De 6h à 10h;164
Paris Gare de Lyon;87686006;Dimanche;2015-11-08;D;Après 20h;8144
Paris Gare de Lyon;87686006;JOB;2015-11-03;D;Avant 6h;648
Paris Gare de Lyon;87686006;Samedi;2015-11-07;D;Avant 6h;395
PANTIN;87113209;Dimanche;2016-10-02;E;Après 20h;952
PANTIN;87113209;Dimanche;2016-10-02;E;Avant 6h;82
Asnières-sur-Seine;87381137;JOB;2016-03-15;L;De 16h à 20h;1165
Asnières-sur-Seine;87381137;Samedi;2016-03-12;L;Après 20h;591
Conflans fin d'Oise;87381459;JOB;2014-05-20;L;De 6h à 10h;1148
Achères Ville;87381657;JOB;2014-05-20;L;Après 20h;2
Achères Ville;87381657;JOB;2014-05-20;L;De 6h à 10h;1302
Cergy Préfecture;87381905;JOB;2014-05-20;L;De 16h à 20h;2356
Bécon les Bruyères;87382002;Dimanche;2016-03-13;L;Après 20h;180
Bécon les Bruyères;87382002;Dimanche;2016-03-13;L;De 10h à 16h;1636
Bécon les Bruyères;87382002;JOB;2014-05-20;L;Avant 6h;73
Bécon les Bruyères;87382002;JOB;2016-03-15;L;De 6h à 10h;3570
Courbevoie;87382200;JOB;2016-03-15;L;De 10h à 16h;1417
Courbevoie;87382200;JOB;2016-03-15;L;De 6h à 10h;3360
Garches - Marnes-la-Coquette;87382259;Dimanche;2016-03-13;L;Avant 6h;2
Garches - Marnes-la-Coquette;87382259;Samedi;2016-03-12;L;Après 20h;181
Garches - Marnes-la-Coquette;87382259;Samedi;2016-03-12;L;Avant 6h;10
Garches - Marnes-la-Coquette;87382259;Samedi;2016-03-12;L;De 10h à 16h;636
Chaville Rive Droite;87382333;Samedi;2016-03-12;L;De 10h à 16h;791
Sèvres - Ville-d'Avray;87382341;Dimanche;2016-03-13;L;De 16h à 20h;393
Sèvres - Ville-d'Avray;87382341;JOB;2016-03-15;L;De 10h à 16h;148
Sèvres - Ville-d'Avray;87382341;JOB;2016-03-17;L;De 10h à 16h;300
Sèvres - Ville-d'Avray;87382341;JOB;2016-03-22;L;Après 20h;44
Sèvres - Ville-d'Avray;87382341;Samedi;2016-03-12;L;Avant 6h;18
Saint-Cloud;87382358;Dimanche;2016-03-13;L;Après 20h;308
Saint-Cloud;87382358;Samedi;2016-03-12;L;De 16h à 20h;1386
Saint-Cloud;87382358;Samedi;2016-03-12;L;De 6h à 10h;661
Le Val d'Or;87382366;JOB;2016-03-22;L;Après 20h;62
Suresnes Mont Valérien;87382374;JOB;2016-03-17;L;De 10h à 16h;238
Suresnes Mont Valérien;87382374;Samedi;2016-03-12;L;Après 20h;150
Suresnes Mont Valérien;87382374;Samedi;2016-03-12;L;De 6h à 10h;171
Puteaux;87382382;Dimanche;2016-03-13;L;De 10h à 16h;609
Puteaux;87382382;JOB;2016-03-15;L;De 6h à 10h;1121
Puteaux;87382382;JOB;2016-03-17;L;Après 20h;175
Puteaux;87382382;JOB;2016-03-17;L;De 10h à 16h;239
Puteaux;87382382;Samedi;2016-03-12;L;De 16h à 20h;434
La Celle-Saint-Cloud;87382432;Dimanche;2016-03-13;L;Après 20h;101
La Celle-Saint-Cloud;87382432;Dimanche;2016-03-13;L;De 10h à 16h;409
La Celle-Saint-Cloud;87382432;Dimanche;2016-03-13;L;De 16h à 20h;338
Bougival;87382440;Dimanche;2016-03-13;L;De 6h à 10h;45
Bougival;87382440;Samedi;2016-03-12;L;Avant 6h;5
Louveciennes;87382457;Samedi;2016-03-12;L;Après 20h;73
Marly-le-Roi;87382465;Dimanche;2016-03-13;L;Après 20h;59
Marly-le-Roi;87382465;Dimanche;2016-03-13;L;De 10h à 16h;431
Marly-le-Roi;87382465;JOB;2016-03-15;L;Après 20h;77
L'Étang-la-Ville;87382473;Dimanche;2016-03-13;L;De 6h à 10h;31
L'Étang-la-Ville;87382473;Samedi;2016-03-12;L;Avant 6h;2
L'Étang-la-Ville;87382473;Samedi;2016-03-12;L;De 10h à 16h;161
Saint-Nom la Bretèche Forêt de Marly;87382481;JOB;2012-11-22;L;Après 20h;61
Saint-Nom la Bretèche Forêt de Marly;87382481;JOB;2012-11-22;L;Avant 6h;1
Saint-Nom-la-Bretèche Forêt de Marly;87382481;Dimanche;2016-03-13;L;Après 20h;89
Saint-Nom-la-Bretèche Forêt de Marly;87382481;Dimanche;2016-03-13;L;De 10h à 16h;520
Saint-Nom-la-Bretèche Forêt de Marly;87382481;Dimanche;2016-03-13;L;De 16h à 20h;448
Saint-Nom-la-Bretèche Forêt de Marly;87382481;JOB;2016-03-15;L;De 6h à 10h;1393
Saint-Nom-la-Bretèche Forêt de Marly;87382481;Samedi;2016-03-12;L;Après 20h;122
Cergy Saint-Christophe;87382499;JOB;2014-05-20;L;Après 20h;3
Saint-Germain en Laye Grande Ceinture;87382804;JOB;2012-11-22;L;De 10h à 16h;44
Saint-Germain en Laye Grande Ceinture;87382804;Samedi;2012-11-24;L;De 10h à 16h;33
Saint-Germain-en-Laye Grande Ceinture;87382804;JOB;2016-03-15;L;De 6h à 10h;65
Saint-Germain-en-Laye Grande Ceinture;87382804;Samedi;2016-03-12;L;Avant 6h;0
Mareil Marly;87382812;JOB;2012-11-22;L;De 6h à 10h;88
Mareil Marly;87382812;Samedi;2012-11-24;L;Après 20h;10
Mareil Marly;87382812;Samedi;2012-11-24;L;De 16h à 20h;19
Mareil-Marly;87382812;JOB;2016-03-15;L;De 6h à 10h;70
Versailles Rive Droite;87382861;JOB;2016-03-15;L;De 16h à 20h;2444
Versailles Rive Droite;87382861;Samedi;2016-03-12;L;De 16h à 20h;1700
Versailles Rive Droite;87382861;Samedi;2016-03-12;L;De 6h à 10h;564
Montreuil;87382879;Samedi;2016-03-12;L;De 16h à 20h;479
Viroflay Rive Droite;87382887;Dimanche;2016-03-13;L;Avant 6h;3
Viroflay Rive Droite;87382887;JOB;2016-03-15;L;De 6h à 10h;1302
Viroflay Rive Droite;87382887;Samedi;2016-03-12;L;Après 20h;89
Viroflay Rive Droite;87382887;Samedi;2016-03-12;L;De 6h à 10h;185
Paris Saint-Lazare;87384008;JOB;2014-05-20;L;De 6h à 10h;10373
Paris Saint-Lazare;87384008;JOB;2016-03-15;L;Avant 6h;317
Paris Saint-Lazare;87384008;JOB;2016-03-15;L;De 10h à 16h;8099
Paris Saint-Lazare;87384008;Samedi;2014-05-17;L;Avant 6h;29
Paris Saint-Lazare;87384008;Samedi;2016-03-12;L;Après 20h;4567
Paris Saint-Lazare;87384008;Samedi;2016-03-12;L;De 16h à 20h;8760
La Garenne Colombes;87386003;Dimanche;2014-05-18;L;De 16h à 20h;684
La Garenne Colombes;87386003;JOB;2014-05-20;L;Après 20h;406
La Garenne Colombes;87386003;JOB;2014-05-20;L;Avant 6h;49
La Garenne Colombes;87386003;JOB;2014-05-20;L;De 10h à 16h;1327
La Garenne Colombes;87386003;Samedi;2014-05-17;L;Avant 6h;23
Les Vallées;87386300;JOB;2014-05-20;L;Après 20h;285
Les Vallées;87386300;JOB;2014-05-20;L;De 10h à 16h;1558
Les Vallées;87386300;JOB;2014-05-20;L;De 16h à 20h;1352
Les Vallées;87386300;Samedi;2014-05-17;L;Avant 6h;38
Nanterre Université;87386318;JOB;2014-05-20;L;Après 20h;411
Houilles Carrières sur Seine;87386409;Dimanche;2014-05-18;L;De 16h à 20h;267
